Date,SPY Only,60/40 Portfolio,Equal Weight,Balanced,Risk Parity
2024-10-17,0.9999999999999928,0.5993376175613293,0.6893810758254945,0.8550253448974894,0.5382997198987596
2024-10-18,0.9999999999999931,0.6007844162312002,0.6903814684276383,0.8539632175351729,0.5406511072903193
2024-10-21,0.9999999999999931,0.6042285604414124,0.6994730936912482,0.8585613854109336,0.5511339807314781
2024-10-22,0.9999999999999928,0.6043160086250288,0.7018084334885227,0.8597225540785035,0.5535636579835248
2024-10-23,0.9999999999999929,0.6052516165994751,0.706029283149547,0.8623750982324764,0.5579281859180397
2024-10-24,0.999999999999993,0.6037260024075921,0.7065621672897113,0.8624433776838702,0.558056453847527
2024-10-25,0.999999999999993,0.6023241711307008,0.7050433386224491,0.8607055846372084,0.5565356968141324
2024-10-28,0.999999999999993,0.601084954427309,0.7042744723096782,0.8599363574950682,0.5555255259687624
2024-10-29,0.9999999999999928,0.593390901316146,0.694003272350049,0.8555021539025613,0.5419741331978606
2024-10-30,0.9999999999999928,0.5944239232689996,0.6952753465887128,0.8563249687840806,0.5435348589511461
2024-10-31,0.9999999999999929,0.5920187881163608,0.6995870116043197,0.8561810905129078,0.5483528675983056
2024-11-01,0.999999999999993,0.5841769366926884,0.6955442830575382,0.8518608279720875,0.5427324269089683
2024-11-04,0.9999999999999927,0.5800598718752303,0.6922119953682406,0.8501775766302451,0.537909397914489
2024-11-05,0.9999999999999926,0.5829984026548148,0.6914993396022929,0.8496145047747881,0.5382962662797985
2024-11-06,0.9999999999999932,0.5538046831741193,0.6401523814143615,0.8180019958110695,0.4787407475874142
2024-11-07,0.9999999999999934,0.5566225005710392,0.6443231270571036,0.8217584650115373,0.48310121088023933
2024-11-08,0.9999999999999934,0.5584759272050159,0.6442611131694228,0.8218738860304869,0.48359602185526435
2024-11-11,0.9999999999999934,0.5586308802834794,0.6442496718842675,0.8219753004049033,0.48358065512639464
2024-11-12,0.9999999999999934,0.5607769273152566,0.6455618985101874,0.8227274930139542,0.4856126522473966
2024-11-13,0.9999999999999938,0.5534169614493415,0.6386963490552927,0.8184259112661626,0.47650291042212056
2024-11-14,0.9999999999999936,0.5515557986010631,0.6370600572305153,0.8170074284056213,0.47450354121845084
2024-11-15,0.9999999999999939,0.554410723265863,0.6402538181369493,0.8208416104879914,0.4775740689070792
2024-11-18,0.9999999999999938,0.554736411298284,0.6421103560312853,0.8217534023823407,0.4795995141125441
2024-11-19,0.9999999999999938,0.5550260092029441,0.6431902442997823,0.822429729152429,0.4807346274325433
2024-11-20,0.9999999999999938,0.555229803978756,0.641768823767365,0.8222779891654565,0.4790497122847348
2024-11-21,0.9999999999999941,0.5523581648283538,0.6374000917533647,0.8206154372871168,0.4733048900090181
2024-11-22,0.9999999999999939,0.5515369406013596,0.6375698806728501,0.820276637277332,0.4734219215570698
2024-11-25,0.9999999999999939,0.5540812662289217,0.6370301567144102,0.82058460873697,0.4734349376078924
2024-11-26,0.9999999999999937,0.5483970515672081,0.6322199510880009,0.8177160928821052,0.46679427323121425
2024-11-27,0.999999999999994,0.550174398465265,0.6338844866836693,0.8189601362585104,0.4688938378155948
2024-11-29,0.999999999999994,0.5499417276907875,0.6399842176358245,0.8239671589589045,0.4740349913249131
2024-12-02,0.9999999999999938,0.550240158071674,0.6402715488163886,0.8243240784031719,0.4743191588332033
2024-12-03,0.9999999999999938,0.5505388237231587,0.6403705231179595,0.8243939532680686,0.4745124028458173
2024-12-04,0.9999999999999941,0.5489629932476976,0.6364161172302449,0.8219164558539956,0.4701793684559818
2024-12-05,0.9999999999999939,0.5486873818102753,0.6370653823817597,0.8221104828558091,0.47082022187616385
2024-12-06,0.9999999999999937,0.5466950304990417,0.6336273223207045,0.8204300711883408,0.46658830088401476
2024-12-09,0.9999999999999939,0.5503388069225191,0.6336133000111074,0.8213471245923358,0.4673344646832596
2024-12-10,0.999999999999994,0.5507550562854081,0.6319477379652814,0.8205262416137525,0.4657620288023248
2024-12-11,0.999999999999994,0.5452963035062445,0.6309295817485306,0.8195809563792177,0.463075218302726
2024-12-12,0.9999999999999938,0.5482542565925825,0.635284564197523,0.8218201187153106,0.4685261752644843
2024-12-13,0.9999999999999938,0.5489173446133432,0.6360059869019359,0.8220926248602645,0.46954073977023897
2024-12-16,0.9999999999999938,0.5523490592278126,0.6403962020550493,0.8251469951832137,0.4747675345879381
2024-12-17,0.999999999999994,0.5511771147466662,0.6399445922280319,0.8245883032025934,0.4740784554819198
2024-12-18,0.9999999999999946,0.5705769123623096,0.6572854978415811,0.8322794198566744,0.49904854157538553
2024-12-19,0.9999999999999946,0.5711760214352397,0.6568922954515036,0.8323224796668913,0.4987236238188704
2024-12-20,0.9999999999999946,0.5749979524799254,0.6585426820334479,0.83162540353598,0.5025358385666695
2024-12-23,0.9999999999999947,0.5728989639143388,0.6565260952831892,0.8300808800284696,0.5000306496355856
2024-12-24,0.9999999999999944,0.5753234834166707,0.6571720685909143,0.8306494782300808,0.5013953087638038
2024-12-26,0.9999999999999947,0.5752107201591986,0.6567946098192292,0.8304672630011259,0.5009658567607665
2024-12-27,0.9999999999999949,0.575594907891546,0.6579690598784237,0.8307557903890018,0.5024611507225367
2024-12-30,0.9999999999999948,0.5729327747616811,0.6554265583020031,0.8283572038993087,0.49953649043805115
2024-12-31,0.9999999999999948,0.571901706521193,0.6546135426918577,0.8278498876376654,0.4984018775390362
2025-01-02,0.9999999999999947,0.5694977456065043,0.6508381318818293,0.8254346272450284,0.493982750731872
2025-01-03,0.9999999999999949,0.5667228706051572,0.6435854939352631,0.8214667101964616,0.48576985653402005
2025-01-06,0.9999999999999946,0.5659185793682107,0.6432900593802798,0.8215377318068243,0.48507471273633934
2025-01-07,0.9999999999999949,0.5714610057270136,0.6449863518359862,0.8240779871146245,0.4878201405503475
2025-01-08,0.9999999999999946,0.5699964302331687,0.6447454886560303,0.8240866798253501,0.487001902397373
2025-01-10,0.9999999999999951,0.5777182289518026,0.6446402251705453,0.822608897509999,0.49029960896765495
2025-01-13,0.999999999999995,0.5765650115048329,0.6442624443766285,0.8223314833606538,0.4895631424686716
2025-01-14,0.9999999999999948,0.5775099939873748,0.6448364038857355,0.8227838732036669,0.49038866995040975
2025-01-15,0.9999999999999949,0.5868671767188179,0.6495089308009313,0.8273036939482162,0.4972365336470292
2025-01-16,0.9999999999999947,0.5866278930646154,0.6451967899277425,0.8228927859521321,0.4939254370621526
2025-01-17,0.9999999999999947,0.585107208069388,0.6432631569439843,0.8232906273191853,0.49069593163977515
2025-01-21,0.9999999999999946,0.5864935850686542,0.6424009015986702,0.8223370095552127,0.49056403065025644
2025-01-22,0.9999999999999948,0.5864580172202343,0.6437769437240117,0.8231501470976108,0.4918973973893916
2025-01-23,0.9999999999999944,0.5850503857562992,0.6420352418087589,0.8216046783427443,0.4899849043419919
2025-01-24,0.9999999999999943,0.5734558790934184,0.6321675481437633,0.8123918147036511,0.4781496807084652
2025-01-27,0.9999999999999943,0.568842781529571,0.6329716176949729,0.8140972581310801,0.47670042978603877
2025-01-28,0.9999999999999944,0.5652914397964762,0.6319220581366198,0.8142469025085131,0.4740471192427557
2025-01-29,0.9999999999999947,0.5658427489989609,0.6321584613087144,0.8140235419378751,0.4746599955476563
2025-01-30,0.9999999999999947,0.5674785808099763,0.6348138789166645,0.8144442475684691,0.47842695808198993
2025-01-31,0.9999999999999947,0.5618114944085251,0.6219576926604671,0.8046977849706717,0.465050219526246
2025-02-03,0.9999999999999946,0.5640673004055392,0.6196409868446099,0.8025347606850788,0.46397999946264107
2025-02-04,0.9999999999999942,0.5900772601367414,0.6389255699051194,0.8175458603146567,0.48984703065179963
2025-02-05,0.9999999999999938,0.5997625131520962,0.647590200482272,0.829680389091368,0.49792449448819487
2025-02-06,0.9999999999999941,0.6080264279952252,0.6558186195425753,0.8355938929597383,0.508249492664242
2025-02-07,0.999999999999994,0.608474522015686,0.6548000643113193,0.8350070588584557,0.5073992901298812
2025-02-10,0.9999999999999939,0.6145562443208026,0.6559295854903939,0.8377360669904185,0.5094979134162332
2025-02-11,0.9999999999999939,0.6129816126629287,0.6550770131657817,0.8370833456337771,0.5082027765856694
2025-02-12,0.9999999999999939,0.6158656987442266,0.6564089111100975,0.8378124780605473,0.5105256893153162
2025-02-13,0.9999999999999938,0.6186040219048174,0.6619514173734373,0.8397307976876225,0.5176046997734337
2025-02-14,0.9999999999999938,0.6175536483387438,0.662636618418011,0.8398367129589426,0.5180727798814376
2025-02-18,0.9999999999999934,0.6233781739144164,0.667253326986597,0.8421329563415724,0.524815192230349
2025-02-19,0.9999999999999934,0.6232264247760768,0.6661112712541835,0.8415882448369659,0.5235773320628425
2025-02-20,0.9999999999999934,0.6198261204592274,0.6650625075376294,0.8400488741182977,0.5218724452401063
2025-02-21,0.9999999999999938,0.6085719974464716,0.6555115493307221,0.8323701829791871,0.5097495421510415
2025-02-24,0.9999999999999936,0.6074780084016275,0.6551364898263464,0.8326747149053029,0.5087283525768632
2025-02-25,0.9999999999999938,0.5984007898091368,0.6484238183719656,0.8274251862084964,0.49972928336511097
2025-02-26,0.9999999999999937,0.5947814065521388,0.6447275690576606,0.825904401375327,0.49452096998688566
2025-02-27,0.9999999999999939,0.6001590175856844,0.6572938283198871,0.834367158272203,0.5081046696863215
2025-02-28,0.9999999999999942,0.6094732529591022,0.6553641492547619,0.8339522764950923,0.509029657089578
2025-03-03,0.9999999999999944,0.604714367427261,0.6408013055191394,0.825661019262834,0.492989411549973
2025-03-04,0.9999999999999941,0.611405475143943,0.6368965893371628,0.8221261957456766,0.49211830689227815
2025-03-05,0.9999999999999943,0.6120827030442971,0.6394868341381443,0.8231977041440615,0.4951270609599179
2025-03-06,0.9999999999999944,0.6310613370950292,0.6521565933255545,0.8331743970153219,0.5127094329656264
2025-03-07,0.9999999999999943,0.6318536838744828,0.6523586852040256,0.8334461667923977,0.5130981979150074
2025-03-10,0.9999999999999951,0.6174294049204828,0.6499354054515791,0.8311616214508697,0.5062303305873065
2025-03-11,0.999999999999995,0.6206723020254148,0.642670375692338,0.8257884590133976,0.500811787554901
2025-03-12,0.9999999999999949,0.6173036735494053,0.6418169873190115,0.8255555113611805,0.4986773360631754
2025-03-13,0.999999999999995,0.6100371700917963,0.6297464080157531,0.818743955158279,0.48420988521211283
2025-03-14,0.999999999999995,0.6057494202956348,0.6220088046639937,0.8114778992602248,0.4766003676666235
2025-03-17,0.9999999999999953,0.6089398573747565,0.6208866072932164,0.8114637297831383,0.47625385275011883
2025-03-18,0.9999999999999952,0.607422620752042,0.6165883884700333,0.8102839705252131,0.4708089065377818
2025-03-19,0.9999999999999957,0.6093675665769697,0.6181962856264964,0.8113962597173241,0.472962718848029
2025-03-20,0.9999999999999957,0.6092468585762137,0.6183143425013817,0.8113907138884559,0.4730766662613232
2025-03-21,0.9999999999999954,0.6076973682780846,0.6165804858995583,0.8102894332139357,0.47089009761810824
2025-03-24,0.9999999999999954,0.6025032530655369,0.6024322965715245,0.8017568642060081,0.45536382894873806
2025-03-25,0.9999999999999954,0.6022921118013543,0.6032070942600275,0.8021431843393677,0.4560869343787391
2025-03-26,0.9999999999999956,0.6053411194242232,0.6062164062655865,0.8048494818081143,0.45958394751989595
2025-03-27,0.9999999999999956,0.6055474976409315,0.6046649233786359,0.80434229997769,0.45792044965953355
2025-03-28,0.999999999999996,0.5934041095275325,0.593121030119529,0.7968585321355447,0.44281576237977816
2025-03-31,0.9999999999999962,0.5957134528090496,0.5946134218094378,0.796684547152031,0.44562751167530235
2025-04-01,0.999999999999996,0.597033417213371,0.5950806983834106,0.797357862083561,0.44632684250687493
2025-04-02,0.999999999999996,0.5976590990585083,0.5965521141808152,0.7981865818275454,0.44800202762930624
2025-04-03,0.9999999999999968,0.5925256678044432,0.5872227533725697,0.7846538698681044,0.4413697801002061
2025-04-04,0.9999999999999977,0.5781319784965915,0.5843492233983657,0.7715922537616026,0.4396453490522373
2025-04-07,0.9999999999999974,0.578616689207345,0.5849164428554243,0.7719040444756551,0.4403787616734126
2025-04-08,0.9999999999999977,0.5884949769043388,0.5898712164202148,0.7760956727755095,0.4479439127706588
2025-04-09,0.9999999999999986,0.60198773081328,0.6077052579316602,0.7806620995032288,0.4731802705913833
2025-04-10,0.9999999999999986,0.6178682753750079,0.6022101993075671,0.7793859821419201,0.4722118604697464
2025-04-11,0.9999999999999986,0.6197099098747965,0.605699918934778,0.780940673680382,0.47652541872887805
2025-04-14,0.9999999999999988,0.6206167137970177,0.6051338539742648,0.7806317266732741,0.47626954589812526
2025-04-15,0.9999999999999987,0.6208368102310929,0.6049615068481871,0.7807859716741278,0.4760407649196438
2025-04-16,0.9999999999999988,0.6187298446975692,0.598485453808002,0.7783669201772413,0.46823855422423316
2025-04-17,0.9999999999999988,0.6197255959014477,0.5988717625253107,0.7785340036178275,0.4689904909540603
2025-04-21,0.9999999999999986,0.624265831470479,0.5949329546857068,0.7778089878767609,0.46584736952658384
2025-04-22,0.9999999999999989,0.6259756490008108,0.5906874146776938,0.7757913611388932,0.4620222008872609
2025-04-23,0.9999999999999989,0.6277980964828749,0.5884543131175491,0.7757620441795423,0.4597798547993199
2025-04-24,0.9999999999999989,0.6300633082798711,0.5922408384570127,0.778337000971841,0.46408103954342955
2025-04-25,0.9999999999999989,0.6307249303854222,0.5920282880617136,0.7785409645334381,0.46392551486545974
2025-04-28,0.9999999999999987,0.6305529616451729,0.5907544195989408,0.7777146059445416,0.4626598581374303
2025-04-29,0.9999999999999984,0.6310157403641222,0.5901646823578851,0.777476085974374,0.46218369179786395
2025-04-30,0.9999999999999983,0.630945039573324,0.5900860077220754,0.7774314708234248,0.46208150072361376
2025-05-01,0.9999999999999987,0.6305531387537662,0.5889280379537766,0.7771569450973645,0.46059741468681953
2025-05-02,0.9999999999999986,0.6282973579565551,0.5868443488603876,0.7754328250003771,0.45804700150145267
2025-05-05,0.9999999999999989,0.6287788896301105,0.5858245524360548,0.775044077687641,0.45710164095271266
2025-05-06,0.9999999999999987,0.6291453207320774,0.5815067301974814,0.7730846518456891,0.4526912434071167
2025-05-07,0.9999999999999989,0.630115658291238,0.5816403402312653,0.7732892467962227,0.45308828877904445
2025-05-08,0.9999999999999987,0.6295574767395199,0.5802018082390794,0.7726587942518208,0.45137360159725703
2025-05-09,0.9999999999999987,0.6288078663013624,0.5798328378280797,0.7724296603858971,0.45076142616716675
2025-05-12,0.9999999999999986,0.6330700397295508,0.5816315363138641,0.774946022538592,0.45321237480437726
2025-05-13,0.9999999999999989,0.6315482675110712,0.5799408053702403,0.7738765959172976,0.45107411198431385
2025-05-14,0.9999999999999988,0.6307669781362674,0.5797000935202918,0.7737282559254586,0.45057383064352413
2025-05-15,0.9999999999999989,0.6313508791764523,0.580604656912428,0.7741003760433133,0.4517448687382499
2025-05-16,0.9999999999999988,0.6309593164061011,0.5792948918489201,0.7733846211405562,0.45029885496122507
2025-05-19,0.9999999999999989,0.6309660279100321,0.5794148209213847,0.7734356680800107,0.4504289420897303
2025-05-20,0.9999999999999993,0.6317979469018228,0.5792662109938405,0.7735909980685056,0.45044020757920655
2025-05-21,0.9999999999999989,0.6348577464620625,0.578366699494147,0.7726711071921244,0.45081662474196904
2025-05-22,0.9999999999999988,0.6347891388164109,0.5777249903768396,0.7723524736759636,0.4501334639697867
2025-05-23,0.9999999999999989,0.6343374416786007,0.5761788888061796,0.771637488157822,0.44836125116561515
2025-05-27,0.9999999999999988,0.6375160738075422,0.5748325315442792,0.7717785051039022,0.4476389696549415
2025-05-28,0.9999999999999988,0.6378404545741708,0.5749794293681482,0.7719394168283957,0.44785464668695996
2025-05-29,0.999999999999999,0.63825307273971,0.5750689291753889,0.7720516085405642,0.4480523274828263
2025-05-30,0.9999999999999986,0.6371747306640205,0.5753420086631884,0.7719498971137598,0.4480887743643133
2025-06-02,0.9999999999999988,0.636780978507178,0.5762321895921441,0.7722750637761995,0.44893061514004284
2025-06-03,0.9999999999999988,0.6369500734340421,0.5757899277832234,0.7720782022403547,0.44852198801444504
2025-06-04,0.9999999999999983,0.636105150694445,0.5748864913034712,0.7714549344852881,0.4473959896035143
2025-06-05,0.9999999999999986,0.6359534698638045,0.575163051012998,0.7715057585543337,0.44767407454668023
2025-06-06,0.999999999999999,0.6343458807558258,0.5727246351799314,0.7699703296376236,0.44478804976651126
2025-06-09,0.999999999999999,0.6335553385866455,0.5719768675260026,0.7692906015348034,0.44391164791805704
2025-06-10,0.999999999999999,0.6339697849890634,0.5720102467505029,0.7693889541971094,0.44404483210344264
2025-06-11,0.999999999999999,0.63379113330178,0.5717565771321447,0.7691762973214522,0.4437687430090557
2025-06-12,0.9999999999999992,0.633819927816445,0.5722547915650426,0.7692605204496452,0.44437725317817306
2025-06-13,0.9999999999999992,0.6348080443699685,0.5721296219539657,0.769442081392057,0.4444584818044415
2025-06-16,0.999999999999999,0.6345068277791762,0.5700129287599103,0.7682677743164331,0.4422447197946849
2025-06-17,0.9999999999999992,0.6323841734347155,0.5680751883323852,0.7669416058669748,0.4397174361714166
2025-06-18,0.999999999999999,0.6323433887123301,0.5680495758509756,0.7669349567560786,0.4396738943374996
2025-06-20,0.9999999999999993,0.6322459090913519,0.5677446576405897,0.7665675583382344,0.4394415397361837
2025-06-23,0.9999999999999993,0.632703021802761,0.5678327288298534,0.7666593921519788,0.4396634404122499
2025-06-24,0.9999999999999991,0.6298169751424821,0.559608365710516,0.7625167479670916,0.43025036399131494
2025-06-25,0.9999999999999993,0.6296701758233684,0.5594895452223015,0.7624133346656937,0.43010139725980284
2025-06-26,0.9999999999999993,0.629392204183717,0.5588663380708014,0.7624824994403848,0.4291646527111983
2025-06-27,0.9999999999999993,0.6296792589243195,0.5584209755674944,0.7622133879473121,0.4288308137829572
2025-06-30,0.9999999999999996,0.6297547967997507,0.5587838085661101,0.7623589436189013,0.42924804367624836
2025-07-01,0.9999999999999996,0.6297311829196401,0.5587852551369783,0.7623880252590592,0.4292263874948498
2025-07-02,0.9999999999999993,0.6283236575239584,0.5572147326210992,0.7613737768756895,0.4272532872562128
2025-07-03,0.9999999999999993,0.628931973018158,0.5566201815067396,0.761310073860829,0.426728159755887
2025-07-07,0.9999999999999993,0.6295789084523579,0.5570356613491552,0.7614682897673634,0.4274027526783655
2025-07-08,0.9999999999999993,0.6297105568412539,0.5575268174136249,0.7617050486288066,0.42795656930132386
2025-07-09,0.9999999999999996,0.6310182592891088,0.5591973928616248,0.7625648703306634,0.430106478810952
2025-07-10,0.9999999999999996,0.6313594406881876,0.5592644828109639,0.7624524339095742,0.4303698117480987
2025-07-11,0.9999999999999998,0.6304790566949512,0.5583051110943718,0.7614381277980865,0.42936675980981925
2025-07-14,0.9999999999999998,0.6304295569443316,0.5582194977670758,0.7614108851919015,0.42925367426239586
2025-07-15,0.9999999999999998,0.6297217187614227,0.559014191660154,0.7615562815815922,0.42995975107256584
2025-07-16,1.0,0.6297627997475197,0.5591554160796007,0.761600787872662,0.43013259773418216
2025-07-17,1.0,0.6297214008778526,0.558990247043173,0.7615661463610507,0.429923494548253
2025-07-18,0.9999999999999998,0.626125321803946,0.5556871213534595,0.7591336021428072,0.42571421249211633
2025-07-21,1.0,0.6263766288871786,0.5560140605367199,0.7592684942571594,0.426151073660731
2025-07-22,0.9999999999999998,0.6262219109688999,0.556070075789538,0.7589534450103407,0.4263373491595539
2025-07-23,0.9999999999999998,0.624667277693997,0.5532254979808019,0.7574180441299503,0.4229450545260004
2025-07-24,0.9999999999999996,0.6250397443795018,0.5530716733281925,0.7572422126294331,0.42296749715835336
2025-07-25,0.9999999999999998,0.6258494109953708,0.5534661690346109,0.7576769245356474,0.4235242381871146
2025-07-28,0.9999999999999998,0.6261205465202319,0.5537289477904768,0.7577794893995361,0.4239022023141158
2025-07-29,0.9999999999999998,0.6278418837527348,0.5517361334617303,0.7561308191484805,0.4227940352376083
2025-07-30,1.0,0.6281067100638246,0.5513661706396703,0.7557707380427335,0.42259815693259545
2025-07-31,1.0,0.6279451299166591,0.5510320945576543,0.7557310690881622,0.422132384428123
2025-08-01,0.9999999999999998,0.6244035908905874,0.5459642629466548,0.7530135234794033,0.41581437905290514
2025-08-04,1.0,0.6242275483017142,0.5467284845580699,0.7535262942979676,0.41646882687548303
2025-08-05,1.0,0.6247818047333514,0.5473532448599895,0.7539345344628796,0.4172492626487904
2025-08-06,0.9999999999999998,0.6239979653016321,0.5462338521252367,0.7532823301698556,0.41588073166246387
2025-08-07,1.0,0.6232946804439082,0.5455401419795146,0.7527980552949555,0.4150004393555207
2025-08-08,0.9999999999999998,0.62287357006268,0.5452712694424899,0.7525755522029505,0.41462673132901895
2025-08-11,0.9999999999999998,0.6220867632738739,0.5449582450879132,0.7521212111771848,0.4141934378414669
2025-08-12,1.0,0.6216307243865021,0.5435407695353381,0.7512890120039997,0.4126479644129489
2025-08-13,1.0,0.6219257397369233,0.5436945247105903,0.7513627200227776,0.4129086553051827
2025-08-14,0.9999999999999998,0.6213018557393287,0.5434676366743308,0.7512236983433846,0.41247530249702985
2025-08-15,0.9999999999999998,0.6195232554584705,0.5415211318368062,0.7498940423526871,0.41005662827683237
2025-08-18,0.9999999999999998,0.6195976035071128,0.5415252911675749,0.7499328884052849,0.4100669171752
2025-08-19,0.9999999999999998,0.6194916927909133,0.5418673999703849,0.7503470205837836,0.4102527101277237
2025-08-20,0.9999999999999998,0.6193732681028506,0.5416813986285307,0.7503313595930112,0.40998021000337453
2025-08-21,0.9999999999999998,0.6198867834068228,0.5421670913343499,0.7506706518692543,0.4106036601964041
2025-08-22,0.9999999999999998,0.6241425683074159,0.545232975251624,0.7526206770107363,0.4149888704418586
2025-08-25,0.9999999999999998,0.6245348875226239,0.5454373287180534,0.7525020781992708,0.41545025311961253
2025-08-26,0.9999999999999998,0.6258314424377635,0.5453895615568618,0.7525263115397282,0.41582069535628535
2025-08-27,0.9999999999999998,0.6258382493075647,0.5453945150244959,0.7525226746588589,0.4158313556209577
2025-08-28,0.9999999999999998,0.6247920182588057,0.541230161643344,0.7495574868361072,0.41166758178193374
2025-08-29,1.0,0.6231322218476707,0.5411654162622851,0.7495444877193711,0.4110212470530841
2025-09-02,0.9999999999999999,0.6253438208665839,0.5424152031767839,0.7503426927652187,0.41297072304133403
2025-09-03,0.9999999999999998,0.6240860265712822,0.5437305880149387,0.7514784271680858,0.4136352620892386
2025-09-04,0.9999999999999999,0.62589803250816,0.5443566967859755,0.752109272555244,0.4147310574885746
2025-09-05,0.9999999999999997,0.6245390408411617,0.5406284132223492,0.749209376886738,0.4109883724751978
2025-09-08,0.9999999999999998,0.624994173393559,0.5410554628880416,0.7494870171082458,0.41154875690876386
2025-09-09,0.9999999999999998,0.6295708293623253,0.5389644052490405,0.7480929800623252,0.411158649511811
2025-09-10,0.9999999999999998,0.6288046680834228,0.539832491626094,0.7486688771326432,0.4117112102899213
2025-09-11,0.9999999999999998,0.6297245717066361,0.5397415104831175,0.7485465307252287,0.4119743121656443
2025-09-12,0.9999999999999998,0.631853549210339,0.5425909746242396,0.7498311745878651,0.415702984512268
2025-09-15,0.9999999999999996,0.6338592467852652,0.544210381509987,0.7509442237290802,0.41789210455713927
2025-09-16,0.9999999999999996,0.6333927373043565,0.5438190041388342,0.7507701290595451,0.41731897243401295
2025-09-17,0.9999999999999997,0.6338076302115583,0.5448109457788627,0.7508374700091932,0.4187064315988689
2025-09-18,0.9999999999999997,0.6327266936685629,0.5437625498480314,0.7501702197411579,0.41733558678179794
2025-09-19,0.9999999999999996,0.6326749092177782,0.5439186138866664,0.7502287583865095,0.4174882830685048
2025-09-22,0.9999999999999997,0.6323977548924471,0.5441410748869253,0.7502770581074549,0.4176547936898837
2025-09-23,0.9999999999999992,0.6344531659969513,0.5459825577301811,0.7513818793897779,0.4201520781313433
2025-09-24,0.9999999999999996,0.6346895521474852,0.5465248772374864,0.7516421126799508,0.42079545447479555
2025-09-25,0.9999999999999997,0.6335869207552699,0.5447037001886212,0.7501060964733668,0.4188800062114632
2025-09-26,0.9999999999999993,0.633331886566011,0.5449144451307258,0.7499559999029406,0.4191441757835033
2025-09-29,0.9999999999999993,0.6384129527608882,0.5484957498557955,0.7520112971931375,0.4244223000327773
2025-09-30,0.9999999999999993,0.6376012804768554,0.5478624771838069,0.7518262492270356,0.42342418762045203
2025-10-01,0.9999999999999993,0.6375053303494443,0.5478008393743667,0.7517431373529053,0.4233557408135029
2025-10-02,0.9999999999999994,0.6375701339309101,0.547839965356363,0.7517733626004517,0.423412473417609
2025-10-03,0.9999999999999996,0.6454205511517902,0.5487215694409531,0.7546145569396494,0.425738508733755
2025-10-06,0.9999999999999996,0.666046714543574,0.5439937239694568,0.7597062818644942,0.424012968199557
2025-10-07,0.9999999999999996,0.662899592111124,0.5409634893186744,0.7579530549419877,0.4199499242141952
2025-10-08,0.9999999999999996,0.6571594525089138,0.538224617122613,0.7554660706438557,0.4157622368866613
2025-10-09,0.999999999999999,0.6948534735314975,0.43956476029447206,0.722957152270886,0.318547806687338
2025-10-10,0.9999999999999987,0.628887834661658,0.41166288867207984,0.7049266514206606,0.2694427793226579
2025-10-13,0.9999999999999987,0.6248015752797945,0.4110764620437745,0.7056140841742544,0.2669187282330097
2025-10-14,0.9999999999999988,0.6221255882870146,0.4113982391860615,0.7063437169566503,0.2660289523258077
2025-10-15,0.9999999999999984,0.6224737477446798,0.41369790197596673,0.707907977974251,0.2682883077209992
2025-10-16,0.9999999999999988,0.6269836848776604,0.4202539952682669,0.7083549011002283,0.27806422156497124
2025-10-17,0.9999999999999986,0.6263327479150832,0.41748434532368045,0.7070299439186387,0.2749672310262472
2025-10-20,0.9999999999999984,0.6047734159965432,0.42990136977493626,0.7085902138631504,0.2827735778010286
2025-10-21,0.9999999999999984,0.597856809231477,0.4389153016459548,0.7136996413837866,0.28932932262907346
2025-10-22,0.9999999999999983,0.5905231506636573,0.44447947418923806,0.713243599953802,0.29423863303481346
2025-10-23,0.9999999999999981,0.5760297858333031,0.41874746719724376,0.6977044143412228,0.26427921506008906
2025-10-24,0.9999999999999984,0.573685496934832,0.4185927152580954,0.6968086574747292,0.2637498149499378
2025-10-27,0.9999999999999983,0.5764194503556846,0.4126601125398988,0.6962267625077546,0.25733655315567927
2025-10-28,0.9999999999999983,0.5742419881926255,0.41292909177753456,0.6960537885032414,0.25702828179088133
2025-10-29,0.9999999999999982,0.5743586445239066,0.41255532242261245,0.6957501628196283,0.2567467035964701
2025-10-30,0.9999999999999984,0.5813599380784399,0.4155128322522714,0.6989158836819012,0.2612896256588703
2025-10-31,0.9999999999999983,0.589716620482714,0.4186639672016963,0.7035336670911324,0.265777789169478
2025-11-03,0.9999999999999984,0.5868334836271558,0.42412110751120863,0.7051734511366502,0.2709650226164518
2025-11-04,0.9999999999999983,0.5872822135996058,0.4493903072302823,0.7181759010593236,0.2968519089570275
2025-11-05,0.9999999999999983,0.5853275826585724,0.45082096733909865,0.7184933125890666,0.29786003729217797
2025-11-06,0.9999999999999983,0.5830226765064934,0.45901611809402026,0.7230606192202675,0.30522873337822226
2025-11-07,0.9999999999999984,0.5832485003050399,0.459734659111356,0.7235321393699872,0.30598398885733746
2025-11-10,0.9999999999999983,0.6016548450678579,0.51762216446784,0.7523675962840355,0.37175486922357504
2025-11-11,0.9999999999999982,0.6036391415546378,0.5163495030290777,0.7508483604876798,0.3715981664918444
2025-11-12,0.9999999999999983,0.6035840601257844,0.5159350114868199,0.7507031971765594,0.37112104847131494
2025-11-13,0.9999999999999982,0.6116977079169551,0.5293132579355785,0.7587767519596625,0.38689852322711266
2025-11-14,0.9999999999999982,0.6114835423696737,0.5338351473237669,0.7610812943467605,0.3914416748565358
2025-11-17,0.9999999999999981,0.6099434867654985,0.5377790013474637,0.7613213256578445,0.3958781019214848
